Date,Open,High,Low,Close,Volume,MA20,MA60,RSI,MACD,MACD_signal,technical_signal,sentiment_score,risk_score,daily_return,buy_hold_return,technical_position,technical_return,tech_sent_position,tech_sent_return,multi_agent_position,multi_agent_return,buy_hold_curve,technical_curve,tech_sent_curve,multi_agent_curve
2023-05-30,176.96,178.99,176.57,177.3,55964400,172.54275,164.63758333333334,66.86218621902555,2.417491435076272,2.498519199653729,0,0.2,0.4,0.010659522316593506,0.010659522316593506,0,0.0,0,0.0,1,0.010659522316593506,1.185002005079533,1.1518457630429346,1.1073617468768528,1.3198838831146107
2023-05-31,177.325,179.35,176.76,177.25,99625290,172.97825,165.0279166666667,66.68309620047282,2.5278374368007235,2.504382847083128,1,0.2,0.4,-0.0002820078962211259,-0.0002820078962211259,1,-0.0,1,-0.0,1,-0.0002820078962211259,1.1846678251570626,1.1518457630429346,1.1073617468768528,1.3195116654374774
2023-06-01,177.7,180.12,176.9306,180.09,68901810,173.61025,165.50275000000002,71.37333155265188,2.8120362992708294,2.5659135375206685,1,0.2,0.4,0.01602256699576876,0.01602256699576876,1,0.01602256699576876,1,0.01602256699576876,1,0.01602256699576876,1.2036492447533733,1.1703012889500823,1.1251045246547386,1.3406536294986477
2023-06-02,181.03,181.78,179.26,180.95,61996910,174.36825,165.97074999999998,72.62985858668287,3.071257216599008,2.6669822733363366,1,0.2,0.4,0.004775390082736308,0.004775390082736308,1,0.004775390082736308,1,0.004775390082736308,1,0.004775390082736308,1.2093971394198617,1.175889934119148,1.1304773376438166,1.3470557735453401
2023-06-05,182.63,184.951,178.035,179.58,121946500,174.66875,166.45391666666666,67.543669744258,3.1300626963678724,2.759598357942644,1,0.6,0.3,-0.0075711522520032215,-0.0075711522520032215,1,-0.0075711522520032215,1,-0.0075711522520032215,1,-0.0075711522520032215,1.2002406095441767,1.166987092396334,1.1219183216030761,1.3368570091918883
2023-06-06,179.965,180.12,177.43,179.21,64848370,174.95425,166.96574999999999,66.19541781548193,3.1109494660287282,2.829868579559861,1,0.6,0.3,-0.0020603630693841746,-0.0020603630693841746,1,-0.0020603630693841746,1,-0.0020603630693841746,1,-0.0020603630693841746,1.1977676781178968,1.1645826752887125,1.1196067625263797,1.334102598381102
2023-06-07,178.44,181.21,177.32,177.82,61944620,175.25675,167.42158333333333,61.24908049438018,2.949639106463536,2.853822684940596,1,0.6,0.3,-0.007756263601361613,-0.007756263601361613,1,-0.007756263601361613,1,-0.007756263601361613,1,-0.007756263601361613,1.1884774762732235,1.1555498650735943,1.110922797346358,1.3237549469567966
2023-06-08,177.895,180.84,177.46,180.57,50214880,175.60750000000002,167.88791666666665,66.57114232394093,3.009015444622264,2.88486123687693,1,0.6,0.3,0.01546507704420197,0.01546507704420197,1,0.01546507704420197,1,0.01546507704420197,1,0.01546507704420197,1.2068573720090876,1.1734205327653746,1.1281033039974797,1.344226919199127
2023-06-09,181.5,182.23,180.63,180.96,48899970,175.96800000000002,168.35408333333334,67.25792711799804,3.052355704494545,2.918360130400453,1,0.6,0.3,0.002159827213823018,0.002159827213823018,1,0.002159827213823018,1,0.002159827213823018,1,0.002159827213823018,1.2094639754043557,1.1759549183653,1.1305398122134571,1.3471302170807666
2023-06-12,181.27,183.89,180.97,183.79,54755000,176.52900000000002,168.81975,71.78740983326534,3.277282053915883,2.9901445151035393,1,0.7,0.4,0.015638815207780654,0.015638815207780654,1,0.015638815207780654,1,0.015638815207780654,1,0.015638815207780654,1.2283785590161722,1.1943454600262957,1.1482201154217024,1.3681977376065102
2023-06-13,182.8,184.15,182.44,183.31,54929130,177.091,169.2915833333333,70.01814628561158,3.3778678598281715,3.067689184048466,1,0.7,0.4,-0.0026116763697697776,-0.0026116763697697776,1,-0.0026116763697697776,1,-0.0026116763697697776,1,-0.0026116763697697776,1.225170431760458,1.1912262162110032,1.1452213360789611,1.3646244479060308
2023-06-14,183.37,184.39,182.02,183.95,57462880,177.685,169.73408333333333,71.04290736259402,3.4692343133511656,3.147998209909006,1,0.7,0.4,0.003491353444983858,0.003491353444983858,1,0.003491353444983858,1,0.003491353444983858,1,0.003491353444983858,1.2294479347680771,1.1953852079647267,1.1492197085359495,1.3693888341733367
2023-06-15,183.96,186.52,183.78,186.01,65433170,178.351,170.17958333333334,74.11026032814473,3.665612767668563,3.2515211214609177,1,0.7,0.4,0.011198695297635286,0.011198695297635286,1,0.011198695297635286,1,0.011198695297635286,1,0.011198695297635286,1.243216147573852,1.2087719626720241,1.1620894698818809,1.3847242024712278
2023-06-16,186.73,186.99,184.27,184.92,101256200,178.84449999999998,170.63108333333332,69.89157083969891,3.6907455991973848,3.3393660170082113,1,0.7,0.4,-0.005859900005376062,-0.005859900005376062,1,-0.005859900005376062,1,-0.005859900005376062,1,-0.005859900005376062,1.2359310252640003,1.2016886798414639,1.1552797417910725,1.3766098571097223
2023-06-20,184.41,186.1,184.41,185.01,49799090,179.337,171.06575,70.04320437946315,3.6755562723416517,3.4066040680748997,1,0.7,0.3,0.0004866969500325613,0.0004866969500325613,1,0.0004866969500325613,1,0.0004866969500325613,1,0.0004866969500325613,1.236532549124447,1.2022735380568315,1.1558420129178366,1.3772798489285623
2023-06-21,184.9,185.41,182.5901,183.96,49515700,179.825,171.46091666666663,65.87490728565808,3.53800843765589,3.432884941991098,1,0.7,0.3,-0.00567536889897835,-0.00567536889897835,1,-0.00567536889897835,1,-0.00567536889897835,1,-0.00567536889897835,1.2295147707525718,1.1954501922108791,1.1492821831055902,1.3694632777087634
2023-06-22,183.74,187.045,183.67,187.0,51245330,180.597,171.93958333333333,71.21582008986017,3.63243097814248,3.4727941492213747,1,0.7,0.3,0.016525331593824744,0.016525331593824744,1,0.016525331593824744,1,0.016525331593824744,1,0.016525331593824744,1.2498329100387635,1.2152054030410655,1.168274452276285,1.392094112478467
2023-06-23,185.55,187.56,185.01,186.68,53117000,181.339,172.42341666666667,69.97433500674674,3.6394864616787856,3.5061326117128573,1,0.7,0.3,-0.0017112299465240621,-0.0017112299465240621,1,-0.0017112299465240621,1,-0.0017112299465240621,1,-0.0017112299465240621,1.247694158534954,1.2131259071642038,1.1662752660477906,1.389711919344814
2023-06-26,186.83,188.05,185.23,185.27,48088660,181.953,172.83175,64.62818883459559,3.491060000498635,3.5031180894700134,0,0.1,0.4,-0.007553031926290976,-0.007553031926290976,0,-0.007553031926290976,0,-0.007553031926290976,1,-0.007553031926290976,1.2382702847212927,1.2039631284567818,1.1574663517284882,1.3792153808496554
2023-06-27,185.89,188.39,185.67,188.06,50730850,182.5845,173.2600833333333,69.58065661072692,3.557551405551237,3.5140047526862586,1,0.1,0.4,0.015059102930857549,0.015059102930857549,1,0.0,1,0.0,1,0.015059102930857549,1.256917524395133,1.2039631284567818,1.1574663517284882,1.3999851272336923
2023-06-28,187.93,189.9,187.6,189.25,51216800,183.182,173.66591666666667,71.41877166354763,3.6640326897884563,3.5440103401066985,1,0.1,0.4,0.006327767733701917,0.006327767733701917,1,0.006327767733701917,1,0.006327767733701917,1,0.006327767733701917,1.264871006549925,1.2115815274935975,1.1647905299618013,1.4088439079494641
2023-06-29,189.08,190.07,188.94,189.59,46347310,183.799,174.05625,71.94047051370963,3.732825346216032,3.5817733413285655,1,0.1,0.4,0.001796565389696081,0.001796565389696081,1,0.001796565389696081,1,0.001796565389696081,1,0.001796565389696081,1.2671434300227225,1.2137582129326876,1.1668831523141765,1.4113749881539703
2023-06-30,191.63,194.48,191.26,193.97,85213220,184.493,174.52858333333333,77.61027023939343,4.093585115824936,3.6841356962278398,1,0.1,0.4,0.02310248430824413,0.02310248430824413,1,0.02310248430824413,1,0.02310248430824413,1,0.02310248430824413,1.296417591231117,1.2417990430009676,1.1938410520300693,1.4439812566708456
2023-07-03,193.78,193.88,191.76,192.46,31346600,185.0685,175.00691666666668,72.19428265751428,4.209125275879501,3.7891336121581722,1,0.2,0.4,-0.007784708975614785,-0.007784708975614785,1,-0.007784708975614785,1,-0.007784708975614785,1,-0.007784708975614785,1.2863253575725153,1.2321319988450081,1.1845473468768735,1.4327402828214206
2023-07-05,191.565,192.98,190.62,191.33,46920260,185.656,175.4514166666667,68.3502694197429,4.1615385035475185,3.863614590436042,1,0.2,0.4,-0.005871349890886446,-0.005871349890886446,1,-0.005871349890886446,1,-0.005871349890886446,1,-0.005871349890886446,1.2787728913246874,1.2248977207680318,1.1775924549410381,1.4243281633182086
2023-07-06,189.84,192.02,189.2,191.81,45156010,186.286,175.94774999999998,69.10284147427313,4.115121077890905,3.9139158879270144,1,0.2,0.4,0.0025087545079180984,0.0025087545079180984,1,0.0025087545079180984,1,0.0025087545079180984,1,0.0025087545079180984,1.2819810185804017,1.2279706884467472,1.1805467453208618,1.4279014530186878
2023-07-07,191.41,192.67,190.24,190.68,46815000,186.929,176.44575,65.17391612703298,3.9417157321155685,3.9194758567647257,1,0.2,0.4,-0.005891246546061213,-0.005891246546061213,1,-0.005891246546061213,1,-0.005891246546061213,1,-0.005891246546061213,1.2744285523325738,1.2207364103697709,1.1735918533850265,1.4194893335154757
2023-07-10,189.26,189.99,187.035,188.61,59922160,187.331,176.92091666666667,58.60098104152748,3.5958088004441606,3.8547424455006127,0,0.3,0.4,-0.010855884203901822,-0.010855884203901822,0,-0.010855884203901822,0,-0.010855884203901822,1,-0.010855884203901822,1.260593503542305,1.2074842372553098,1.160851476122036,1.404079521682158
2023-07-11,189.16,189.3,186.6,188.08,46638120,187.68699999999998,177.29625,57.015472943708616,3.2415420157962274,3.732102359559736,0,0.3,0.4,-0.002810031281480274,-0.002810031281480274,0,-0.0,0,-0.0,1,-0.002810031281480274,1.2570511963641204,1.2074842372553098,1.160851476122036,1.4001340143045453
2023-07-12,189.68,191.7,188.47,189.77,60750250,187.986,177.70558333333335,60.66962937506993,3.06185673419688,3.598053234487165,0,0.3,0.4,0.008985538068906784,0.008985538068906784,0,0.0,0,0.0,1,0.008985538068906784,1.268346477743615,1.2074842372553098,1.160851476122036,1.41271497179165
2023-07-13,190.5,191.19,189.78,190.54,41342340,188.3475,178.12741666666668,62.24449662341102,2.9476092146054214,3.4679644305108166,0,0.3,0.4,0.004057543341940084,0.004057543341940084,0,0.0,0,0.0,1,0.004057543341940084,1.2734928485496568,1.2074842372553098,1.160851476122036,1.4184471240195025
2023-07-14,190.23,191.1799,189.63,190.69,41616240,188.6845,178.53108333333333,62.55901670201541,2.8364738734485115,3.3416663190983558,0,0.3,0.4,0.000787236275847647,0.000787236275847647,0,0.0,0,0.0,1,0.000787236275847647,1.2744953883170678,1.2074842372553098,1.160851476122036,1.4195637770509024
2023-07-17,191.9,194.32,191.81,193.99,50520160,189.08350000000002,178.97041666666667,68.73058134120551,2.9803253996253147,3.2693981352037476,0,0.4,0.3,0.017305574492632037,0.017305574492632037,0,0.0,0,0.0,1,0.017305574492632037,1.2965512632001048,1.2074842372553098,1.160851476122036,1.444130143741699
2023-07-18,193.35,194.33,192.415,193.73,48353770,189.52400000000003,179.42175,67.78257726360684,3.0383250238421624,3.223183512931431,0,0.4,0.3,-0.0013402752719213762,-0.0013402752719213762,0,-0.0,0,-0.0,1,-0.0013402752719213762,1.2948135276032593,1.2074842372553098,1.160851476122036,1.4421946118206057
2023-07-19,193.1,198.23,192.65,195.1,80507320,190.0285,179.92308333333332,70.12117540079291,3.1584292875580218,3.2102326678567494,-1,0.4,0.3,0.007071697723636028,0.007071697723636028,0,0.0,0,0.0,1,0.007071697723636028,1.3039700574789443,1.2074842372553098,1.160851476122036,1.4523933761740577
2023-07-20,195.09,196.47,192.495,193.13,59581200,190.487,180.38641666666666,63.03551327356184,3.0593835763660877,3.180062849558617,0,0.4,0.3,-0.010097385955920024,-0.010097385955920024,0,-0.0,0,-0.0,1,-0.010097385955920024,1.2908033685336162,1.2074842372553098,1.160851476122036,1.4377279996950065
2023-07-21,194.1,194.97,191.23,191.94,71951680,190.73399999999998,180.85591666666667,59.14745526911113,2.8519901151602483,3.1144483026789436,0,0.4,0.3,-0.00616165277274372,-0.00616165277274372,0,-0.0,0,-0.0,1,-0.00616165277274372,1.282849886378824,1.2074842372553098,1.160851476122036,1.4288692189792345
2023-07-24,193.41,194.91,192.25,192.75,45505100,191.0375,181.33908333333332,60.91464914395082,2.7216164334159885,3.0358819288263525,0,0.2,0.4,0.004220068771491059,0.004220068771491059,0,0.0,0,0.0,1,0.004220068771491059,1.288263601122842,1.2074842372553098,1.160851476122036,1.4348991453487936
2023-07-25,193.33,194.44,192.915,193.62,37283200,191.455,181.75925,62.77713832605733,2.6578579484776697,2.960277132756616,0,0.2,0.4,0.004513618677042919,0.004513618677042919,0,0.0,0,0.0,1,0.004513618677042919,1.2940783317738247,1.2074842372553098,1.160851476122036,1.441375732930913
2023-07-26,193.67,195.64,193.32,194.5,47471870,191.77700000000002,182.17291666666668,64.61393111447384,2.6478151702669948,2.8977847402586923,0,0.2,0.4,0.004544985022208348,0.004544985022208348,0,0.0,0,0.0,1,0.004544985022208348,1.299959898409301,1.2074842372553098,1.160851476122036,1.4479267640484585
2023-07-27,196.02,197.2,192.55,193.22,47460180,191.9755,182.56674999999998,59.97782764640416,2.5076641027769995,2.8197606127623542,0,0.2,0.4,-0.006580976863753252,-0.006580976863753252,0,-0.0,0,-0.0,1,-0.006580976863753252,1.2914048923940624,1.2074842372553098,1.160851476122036,1.4383979915138465
2023-07-28,194.67,196.626,194.14,195.83,48291440,192.2875,183.02158333333333,65.42536027332031,2.5774868948827816,2.7713058691864396,0,0.2,0.4,0.013507918434944699,0.013507918434944699,0,0.0,0,0.0,1,0.013507918434944699,1.30884908434701,1.2074842372553098,1.160851476122036,1.4578277542602038
2023-07-31,196.06,196.49,195.26,196.45,38824110,192.4115,183.50491666666667,66.58875659397486,2.6522769810638636,2.7475000915619243,0,-0.2,0.5,0.0031660113363629616,0.0031660113363629616,0,0.0,0,0.0,1,0.0031660113363629616,1.3129929153856408,1.2074842372553098,1.160851476122036,1.4624432534566563
2023-08-01,196.235,196.73,195.28,195.605,35281430,192.56875000000002,184.00183333333334,63.45486032126978,2.6132404163218155,2.720648156513903,0,-0.2,0.5,-0.0043013489437515595,-0.0043013489437515595,0,-0.0,0,-0.0,1,-0.0043013489437515595,1.3073452746958936,1.2074842372553098,1.160851476122036,1.4561527747131038
2023-08-02,195.04,195.18,191.8507,192.58,50389330,192.63125,184.31866666666667,53.709684725922024,2.3115651543008937,2.638831556071301,0,-0.2,0.5,-0.015464839855831802,-0.015464839855831802,0,-0.0,0,-0.0,1,-0.015464839855831802,1.2871273893864432,1.2074842372553098,1.160851476122036,1.4336336052465406
2023-08-03,191.57,192.37,190.69,191.17,62243280,192.59925,184.61316666666667,49.86550720904876,1.9363886367140992,2.4983429721998607,0,-0.2,0.5,-0.007321632568283443,-0.007321632568283443,0,-0.0,0,-0.0,1,-0.007321632568283443,1.2777035155727818,1.2074842372553098,1.160851476122036,1.4231370667513819
2023-08-04,185.52,187.38,181.92,181.99,115956800,192.16475,184.7835,33.20310069746303,0.8880721213772631,2.1762888020353413,0,-0.2,0.5,-0.048020086833708064,-0.048020086833708064,0,-0.0,0,-0.0,1,-0.048020086833708064,1.2163480818072427,1.2074842372553098,1.160851476122036,1.354797901229712
2023-08-07,182.13,183.13,177.35,178.85,97576070,191.67675,184.87175,29.564162230639326,-0.19386329230684396,1.7022583831669043,1,-0.1,0.5,-0.01725369525798126,-0.01725369525798126,1,-0.0,0,-0.0,1,-0.01725369525798126,1.1953615826761106,1.2074842372553098,1.160851476122036,1.331422631105742
2023-08-08,179.69,180.27,177.58,179.8,67823000,191.26275,184.97258333333332,31.9926210704876,-0.9635407441413406,1.1690985577052553,0,-0.1,0.5,0.005311713726586564,0.005311713726586564,0,0.005311713726586564,0,0.0,1,0.005311713726586564,1.2017110012030456,1.2138980478529757,1.160851476122036,1.3384947669712743
2023-08-09,180.87,180.93,177.01,178.19,60378490,190.68375,185.06625,30.098659467936088,-1.6840169158733147,0.5984754629895414,0,-0.1,0.5,-0.008954393770856606,-0.008954393770856606,0,-0.0,0,-0.0,1,-0.008954393770856606,1.1909504076995032,1.2138980478529757,1.160851476122036,1.3265093577675826
2023-08-10,179.48,180.75,177.6,177.97,54686850,190.05525,185.16458333333333,29.838713591857783,-2.2468513305821602,0.029410104275201077,1,-0.1,0.5,-0.0012346371850272542,-0.0012346371850272542,1,-0.0,0,-0.0,1,-0.0012346371850272542,1.189480016040634,1.2138980478529757,1.160851476122036,1.3248715999881961
2023-08-11,177.32,178.62,176.55,177.79,52036670,189.41025,185.2599166666667,29.61336335360504,-2.6765722956037905,-0.5117863757005973,1,-0.1,0.5,-0.0010114064168118553,-0.0010114064168118553,1,-0.0010114064168118553,0,-0.0,1,-0.0010114064168118553,1.1882769683197412,1.2126703035780217,1.160851476122036,1.3235316163505162
2023-08-14,177.97,179.69,177.305,179.46,43675630,188.68374999999997,185.37275,34.55195643695541,-2.8495266437477653,-0.979334429310031,0,-0.2,0.4,0.00939310422408468,0.00939310422408468,0,0.00939310422408468,0,0.0,1,0.00939310422408468,1.1994385777302479,1.2240610421289826,1.160851476122036,1.335963686766768
2023-08-15,178.88,179.48,177.05,177.45,43622590,187.86975,185.41275,31.671593495337802,-3.112900829401923,-1.4060477093284094,0,-0.2,0.4,-0.011200267469073988,-0.011200267469073988,0,-0.0,0,-0.0,1,-0.011200267469073988,1.1860045448469434,1.2240610421289826,1.160851476122036,1.32100053614601
2023-08-16,177.13,178.54,176.5,176.57,46964860,186.94324999999998,185.43625,30.47382512521773,-3.35397290272752,-1.7956327480082315,0,-0.2,0.4,-0.004959143420681822,-0.004959143420681822,0,-0.0,0,-0.0,1,-0.004959143420681822,1.1801229782114668,1.2240610421289826,1.160851476122036,1.3144495050284644
2023-08-17,177.14,177.5054,173.48,174.0,66062880,185.98674999999997,185.43291666666667,27.234480487584847,-3.7096393658432874,-2.178434071575243,1,-0.2,0.4,-0.014555133941213105,-0.014555133941213105,1,-0.0,0,-0.0,1,-0.014555133941213105,1.1629461301964956,1.2240610421289826,1.160851476122036,1.2953175164238138
2023-08-18,172.3,175.1,171.96,174.49,61172150,185.11425000000003,185.48175,28.788750369730238,-3.906932015112403,-2.5241336602826747,-1,-0.2,0.4,0.0028160919540229923,0.0028160919540229923,0,0.0028160919540229923,0,0.0,1,0.0028160919540229923,1.166221093436704,1.227508110580955,1.160851476122036,1.29896524965972
2023-08-21,175.07,176.13,173.735,175.84,46311880,184.26875,185.54841666666667,33.03284462536742,-3.909290278612559,-2.8011649839486514,-1,-0.2,0.5,0.007736833056335657,0.007736833056335657,0,0.0,0,0.0,1,0.007736833056335657,1.1752439513434012,1.227508110580955,1.160851476122036,1.3090151269423185
2023-08-22,177.06,177.68,176.25,177.23,42084250,183.44924999999998,185.61908333333332,37.18403064151136,-3.7557044135074023,-2.9920728698604018,-1,-0.2,0.5,0.00790491355777978,0.00790491355777978,0,0.0,0,0.0,1,0.00790491355777978,1.1845341531880744,1.227508110580955,1.160851476122036,1.3193627783666235
2023-08-23,178.52,181.55,178.325,181.12,52722750,182.78025,185.71391666666668,47.07215729716897,-3.282260166903569,-3.0501103292690357,-1,-0.2,0.5,0.021948879986458447,0.021948879986458447,0,0.0,0,0.0,1,0.021948879986458447,1.2105333511562606,1.227508110580955,1.160851476122036,1.348321313647593
2023-08-24,180.674,181.104,176.01,176.38,54945800,181.93824999999998,185.69858333333332,39.01335228898759,-3.252043048716473,-3.090496873158523,-1,-0.2,0.5,-0.026170494699646718,-0.026170494699646718,0,-0.0,0,-0.0,1,-0.026170494699646718,1.17885309450608,1.227508110580955,1.160851476122036,1.313035077855358
2023-08-25,177.38,179.15,175.82,178.61,51449590,181.07725,185.72125,43.88108802167801,-3.013416610835236,-3.075080820693866,0,-0.2,0.5,0.012643156820501211,0.012643156820501211,0,0.0,0,0.0,1,0.012643156820501211,1.1937575190482534,1.227508110580955,1.160851476122036,1.3296359862555023
2023-08-28,180.09,180.59,178.545,180.19,43820700,180.26425,185.72291666666666,47.102625965894276,-2.6660777593803004,-2.993280208431153,0,-0.2,0.6,0.008846089244723077,0.008846089244723077,0,0.0,0,0.0,1,0.008846089244723077,1.2043176045983135,1.227508110580955,1.160851476122036,1.3413980648529138
2023-08-29,179.695,184.9,179.5,184.12,53003950,179.69,185.77575,54.15261899140121,-2.0500592545722327,-2.8046360176593694,0,-0.2,0.6,0.02181031133803213,0.02181031133803213,0,0.0,0,0.0,1,0.02181031133803213,1.2305841465044758,1.227508110580955,1.160851476122036,1.3706543742755897
2023-08-30,184.94,187.85,184.74,187.65,60813890,179.4435,185.91025000000002,59.38829362897262,-1.262465733659127,-2.4962019608593207,0,-0.2,0.6,0.01917227894851181,0.01917227894851181,0,0.0,0,0.0,1,0.01917227894851181,1.254177249030876,1.227508110580955,1.160851476122036,1.3969329422811991
2023-08-31,187.84,189.12,187.48,187.87,60794470,179.27849999999998,186.05458333333334,59.69719938652357,-0.6134683513635366,-2.119655238960164,0,-0.2,0.6,0.0011723954169997608,0.0011723954169997608,0,0.0,0,0.0,1,0.0011723954169997608,1.2556476406897452,1.227508110580955,1.160851476122036,1.3985707000605856
2023-09-01,189.485,189.92,188.28,189.46,45766500,179.652,186.24858333333336,61.94983250663853,0.0288340803650442,-1.6899573750951224,0,-0.2,0.6,0.00846329908979615,0.00846329908979615,0,0.0,0,0.0,1,0.00846329908979615,1.2662745622242995,1.227508110580955,1.160851476122036,1.4104072221934238
2023-09-05,188.28,189.98,187.61,189.7,45280030,180.1945,186.40075,62.29242875293272,0.550879186928853,-1.2417900626903273,0,0.2,0.4,0.0012667581547554096,0.0012667581547554096,0,0.0,0,0.0,1,0.0012667581547554096,1.2678786258521564,1.227508110580955,1.160851476122036,1.4121938670436633
2023-09-06,188.4,188.85,181.47,182.91,81755820,180.35,186.43325,48.88259251506431,0.4119586386591436,-0.9110403224204331,0,0.2,0.4,-0.035793357933579295,-0.035793357933579295,0,-0.0,0,-0.0,1,-0.035793357933579295,1.2224969923806954,1.227508110580955,1.160851476122036,1.361646706488964
2023-09-07,175.18,178.21,173.54,177.56,112488800,180.3185,186.32941666666665,41.33255435401643,-0.12835755885879507,-0.7545037697081055,0,0.2,0.4,-0.02924935760756653,-0.02924935760756653,0,-0.0,0,-0.0,1,-0.02924935760756653,1.186739740676378,1.227508110580955,1.160851476122036,1.321819415035703
2023-09-08,178.35,180.239,177.79,178.18,65602070,180.329,186.24391666666668,42.44204303731749,-0.5007607613715948,-0.7037551680408034,0,0.2,0.4,0.00349177742734863,0.00349177742734863,0,0.0,0,0.0,1,0.00349177742734863,1.1908835717150092,1.227508110580955,1.160851476122036,1.3264349142321559
2023-09-11,180.07,180.3,177.34,179.36,58953050,180.4075,186.16741666666667,44.5898251396506,-0.692691922754932,-0.7015425189836292,0,-0.4,0.7,0.0066225165562914245,0.0066225165562914245,0,0.0,0,0.0,1,0.0066225165562914245,1.1987702178853075,1.227508110580955,1.160851476122036,1.3352192514125014
2023-09-12,179.49,180.13,174.82,176.3,90370190,180.2495,186.0055833333333,40.381656972895335,-1.0792739788500683,-0.7770888109569171,-1,-0.4,0.7,-0.017060660124888494,-0.017060660124888494,0,-0.0,0,-0.0,0,-0.017060660124888494,1.1783184066301278,1.227508110580955,1.160851476122036,1.3124395295719447
2023-09-13,176.51,177.3,173.98,174.21,84267930,180.0875,185.82708333333332,37.76043472132027,-1.5365758862881194,-0.9289862260231576,-1,-0.4,0.7,-0.011854792966534355,-0.011854792966534355,0,-0.0,0,-0.0,0,-0.0,1.164349685870871,1.227508110580955,1.160851476122036,1.3124395295719447
2023-09-14,174.0,176.1,173.58,175.74,60895760,180.046,185.67258333333334,40.79042664240194,-1.7552987381408798,-1.0942487284467022,-1,-0.4,0.7,0.008782503874634084,0.008782503874634084,0,0.0,0,0.0,0,0.0,1.174575591498461,1.227508110580955,1.160851476122036,1.3124395295719447
2023-09-15,176.48,176.495,173.82,175.01,109259500,180.09650000000002,185.5234166666667,39.794977009562395,-1.964893009670675,-1.2683775846914969,-1,-0.4,0.7,-0.004153863662228363,-0.004153863662228363,0,-0.0,0,-0.0,0,-0.0,1.1696965646303952,1.227508110580955,1.160851476122036,1.3124395295719447
2023-09-18,176.48,179.38,176.17,177.97,67257570,180.2705,185.37291666666667,45.59287240172195,-1.8705877465139622,-1.3888196170559899,-1,-0.2,0.6,0.016913319238900604,0.016913319238900604,0,0.0,0,0.0,1,0.0,1.1894800160406345,1.227508110580955,1.160851476122036,1.3124395295719447
2023-09-19,177.52,179.63,177.13,179.07,51826940,180.43200000000002,185.24608333333333,47.61196132268401,-1.6876353295505737,-1.4485827595549068,-1,-0.2,0.6,0.006180816991627758,0.006180816991627758,0,0.0,0,0.0,1,0.006180816991627758,1.19683197433498,1.227508110580955,1.160851476122036,1.3205514781168068
2023-09-20,179.26,179.695,175.4,175.49,58436180,180.345,185.08308333333335,42.1318966626606,-1.810648275467571,-1.5209958627374398,-1,-0.2,0.6,-0.019992181828335176,-0.019992181828335176,0,-0.0,0,-0.0,1,-0.019992181828335176,1.1729046918861097,1.227508110580955,1.160851476122036,1.294150772852619
2023-09-21,174.55,176.3,173.86,173.93,63149120,179.9855,184.84758333333332,39.97285494796981,-2.010836215710583,-1.6189639333320684,-1,-0.2,0.6,-0.008889395407145728,-0.008889395407145728,0,-0.0,0,-0.0,1,-0.008889395407145728,1.1624782783050376,1.227508110580955,1.160851476122036,1.2826465549162687
2023-09-22,174.67,177.079,174.05,174.79,56725390,179.906,184.60658333333333,41.74516830757327,-2.0761591180011862,-1.710402970265892,-1,-0.2,0.6,0.004944517909503787,0.004944517909503787,0,0.0,0,0.0,1,0.004944517909503787,1.168226172971526,1.227508110580955,1.160851476122036,1.2889886237786154
2023-09-25,174.2,176.97,174.15,176.08,46172740,179.7795,184.38141666666667,44.39712258365849,-2.0007721141775505,-1.7684767990482237,-1,-0.4,0.6,0.007380284913324653,0.007380284913324653,0,0.0,0,0.0,0,0.007380284913324653,1.1768480149712588,1.227508110580955,1.160851476122036,1.298501727072136
2023-09-26,174.82,175.2,171.66,171.96,64588950,179.368,184.01458333333332,38.38667558857157,-2.247568369139941,-1.8642951130665675,-1,-0.4,0.6,-0.023398455247614747,-0.023398455247614747,0,-0.0,0,-0.0,0,-0.0,1.1493115893597095,1.227508110580955,1.160851476122036,1.298501727072136
2023-09-27,172.62,173.04,169.05,170.43,66921810,178.6835,183.64741666666666,36.41510464943837,-2.5373652256587036,-1.9989091355849946,-1,-0.4,0.6,-0.008897418004186974,-0.008897418004186974,0,-0.0,0,-0.0,0,-0.0,1.1390856837321197,1.227508110580955,1.160851476122036,1.298501727072136
2023-09-28,169.34,172.03,167.62,170.69,56294420,177.8355,183.30341666666666,37.00719698577692,-2.714757461100362,-2.1420788006880684,-1,-0.4,0.6,0.0015255530129671957,0.0015255530129671957,0,0.0,0,0.0,0,0.0,1.140823419328965,1.227508110580955,1.160851476122036,1.298501727072136
2023-09-29,172.02,173.07,170.341,171.21,51861080,177.0025,182.96008333333333,38.24575673540761,-2.7813210932999652,-2.269927259210448,-1,-0.4,0.6,0.0030464584920031346,0.0030464584920031346,0,0.0,0,0.0,0,0.0,1.1442988905226559,1.227508110580955,1.160851476122036,1.298501727072136
2023-10-02,171.22,174.3,170.93,173.75,52164540,176.217,182.67791666666665,44.03422440172188,-2.599155037692242,-2.335772814906807,-1,-0.4,0.6,0.014835582033759565,0.014835582033759565,0,0.0,0,0.0,0,0.0,1.1612752305841447,1.227508110580955,1.160851476122036,1.298501727072136
